scenario,replication,entity_id,group,severity,severity_category,status,event,event_time,time_to_first_service,received_service,time_to_stage2,reached_stage2,x,y
A-S01,4,69,B,0.269,P3,ACTIVE,0,464,15,1,172,1,34.98,17.65
A-S01,4,70,A,0.34,P3,TERMINATED,1,614,24,1,154,0,20.95,6.03
A-S01,4,71,A,0.909,P1,ACTIVE,0,465,30,1,83,1,31.05,44.66
A-S01,4,72,A,0.707,P2,TERMINATED,1,135,65,1,173,1,36.1,33.17
A-S01,4,73,B,0.358,P3,TERMINATED,1,27,138,1,44,0,7.99,31.6
A-S01,4,74,B,0.132,P4,ACTIVE,0,484,12,0,34,1,29.48,33.53
A-S01,4,75,C,0.896,P1,ACTIVE,0,187,20,1,512,0,26.06,16.96
A-S01,4,76,A,0.909,P1,ACTIVE,0,614,21,1,112,1,7.28,6.61
A-S01,4,77,A,0.552,P2,ACTIVE,0,159,39,1,49,1,47.93,39.79
A-S01,4,78,B,0.41,P3,TERMINATED,1,114,25,0,299,1,22.72,31.99
A-S01,4,79,A,0.251,P3,TERMINATED,1,134,42,1,149,0,1.46,30.88
A-S01,4,80,A,0.921,P1,ACTIVE,0,802,58,1,39,1,16.74,43.9
A-S01,5,1,B,0.257,P3,ACTIVE,0,216,64,1,159,1,7.28,27.95
A-S01,5,2,A,0.866,P1,TERMINATED,1,20,57,1,245,1,17.68,20.44
A-S01,5,3,C,0.286,P3,ACTIVE,0,868,148,1,459,1,38.19,35.06
A-S01,5,4,C,0.151,P4,TERMINATED,1,69,32,1,102,1,30.99,16.15
A-S01,5,5,C,0.454,P3,ACTIVE,0,292,10,1,174,1,42.25,28.93
A-S01,5,6,C,0.94,P1,ACTIVE,0,151,28,1,209,1,1.28,35.33
A-S01,5,7,A,0.839,P1,ACTIVE,0,798,108,0,43,1,7.66,21.89
A-S01,5,8,A,0.832,P1,TERMINATED,1,801,45,0,295,1,10.6,39.75
A-S01,5,9,B,0.315,P3,ACTIVE,0,520,156,1,125,1,23.97,37.84
A-S01,5,10,A,0.139,P4,ACTIVE,0,69,18,0,375,1,9.41,27.87
A-S01,5,11,B,0.639,P2,ACTIVE,0,182,85,0,103,1,36.46,19.87
A-S01,5,12,B,0.767,P1,ACTIVE,0,43,79,1,138,1,26.47,42.49
A-S01,5,13,B,0.35,P3,ACTIVE,0,335,71,1,19,1,39.96,11.5
A-S01,5,14,C,0.886,P1,ACTIVE,0,446,41,1,16,1,11.68,19.24
A-S01,5,15,A,0.303,P3,ACTIVE,0,736,111,0,302,1,46.48,48.46
A-S01,5,16,B,0.168,P4,TERMINATED,1,69,115,1,10,1,8.84,39.89
A-S01,5,17,A,0.708,P2,ACTIVE,0,35,138,1,243,1,24.65,23.34
A-S01,5,18,C,0.444,P3,TERMINATED,1,432,23,0,67,1,48.86,7.15
A-S01,5,19,A,0.227,P4,ACTIVE,0,458,104,1,410,1,8.98,45.7
A-S01,5,20,C,0.793,P1,ACTIVE,0,78,74,1,23,1,40.98,28.88
A-S01,5,21,C,0.573,P2,ACTIVE,0,348,61,1,234,1,13.02,37.64
A-S01,5,22,A,0.472,P3,ACTIVE,0,602,195,1,118,1,37.38,23.12
A-S01,5,23,B,0.294,P3,ACTIVE,0,142,6,1,87,1,4.34,18.99
A-S01,5,24,B,0.709,P2,ACTIVE,0,42,154,1,54,1,42.69,34.19
A-S01,5,25,B,0.334,P3,ACTIVE,0,197,3,1,249,1,37.6,40.62
A-S01,5,26,C,0.562,P2,ACTIVE,0,128,41,1,183,1,6.67,37.16
A-S01,5,27,A,0.287,P3,ACTIVE,0,336,158,0,520,1,15.41,28.14
A-S01,5,28,C,0.244,P4,ACTIVE,0,241,89,1,82,1,4.01,0.3
A-S01,5,29,B,0.593,P2,TERMINATED,1,151,88,1,155,0,25.04,24.21
A-S01,5,30,A,0.706,P2,ACTIVE,0,300,75,1,497,0,24.92,22.22
A-S01,5,31,A,0.869,P1,ACTIVE,0,50,48,1,11,1,34.4,33.45
A-S01,5,32,C,0.555,P2,ACTIVE,0,345,41,1,233,1,45.28,30.07
A-S01,5,33,B,0.277,P3,TERMINATED,1,283,264,1,160,1,42.24,2.81
A-S01,5,34,A,0.93,P1,TERMINATED,1,20,67,1,23,0,4.32,5.41
A-S01,5,35,C,0.399,P3,TERMINATED,1,151,88,1,11,0,4.92,35.51
A-S01,5,36,B,0.722,P2,ACTIVE,0,101,165,1,173,1,0.94,6.08
A-S01,5,37,A,0.663,P2,TERMINATED,1,325,80,1,149,1,30.48,3.79
A-S01,5,38,C,0.513,P2,ACTIVE,0,707,0,1,257,1,37.5,33.3
A-S01,5,39,C,0.935,P1,ACTIVE,0,1236,51,1,96,0,1.91,31.69
A-S01,5,40,A,0.414,P3,ACTIVE,0,281,110,1,12,1,35.83,38.72
A-S01,5,41,B,0.101,P4,ACTIVE,0,14,29,1,259,1,42.37,16.85
A-S01,5,42,C,0.808,P1,ACTIVE,0,406,139,1,224,0,17.32,44.66
A-S01,5,43,B,0.347,P3,TERMINATED,1,148,6,1,14,0,24.33,4.32
A-S01,5,44,C,0.776,P1,TERMINATED,1,255,88,1,11,0,22.13,11.78
A-S01,5,45,B,0.713,P2,ACTIVE,0,88,97,0,179,1,15.87,4.84
A-S01,5,46,A,0.218,P4,TERMINATED,1,183,79,1,24,0,10.67,1.2
A-S01,5,47,B,0.844,P1,ACTIVE,0,23,85,1,279,1,17.94,15.58
A-S01,5,48,C,0.655,P2,ACTIVE,0,1,50,1,87,0,3.9,28.65
A-S01,5,49,B,0.435,P3,ACTIVE,0,1090,48,1,22,1,25.64,41.41
A-S01,5,50,B,0.635,P2,ACTIVE,0,1497,97,1,80,0,41.17,32.92
A-S01,5,51,B,0.908,P1,ACTIVE,0,693,122,1,415,1,34.97,36.5
A-S01,5,52,A,0.878,P1,TERMINATED,1,67,121,1,318,0,2.56,28.03
A-S01,5,53,C,0.713,P2,ACTIVE,0,129,68,0,172,1,33.86,19.97
A-S01,5,54,A,0.613,P2,ACTIVE,0,263,7,0,122,1,2.52,38.76
A-S01,5,55,B,0.263,P3,ACTIVE,0,359,21,1,338,1,20.22,2.03
A-S01,5,56,C,0.674,P2,TERMINATED,1,157,27,1,17,0,29.14,9.09
A-S01,5,57,A,0.515,P2,ACTIVE,0,249,31,1,107,1,37.07,35.67
A-S01,5,58,A,0.138,P4,ACTIVE,0,548,23,1,31,1,8.35,20.22
A-S01,5,59,B,0.385,P3,ACTIVE,0,106,26,1,691,1,28.87,41.74
A-S01,5,60,B,0.668,P2,TERMINATED,1,786,45,1,159,0,16.91,46.22
A-S01,5,61,A,0.515,P2,ACTIVE,0,371,40,1,369,0,32.98,25.37
A-S01,5,62,A,0.866,P1,ACTIVE,0,330,10,1,14,1,37.01,25.56
A-S01,5,63,B,0.49,P3,TERMINATED,1,1063,101,1,235,1,25.52,32.86
A-S01,5,64,B,0.444,P3,ACTIVE,0,847,39,0,201,1,15.32,8.51
A-S01,5,65,A,0.591,P2,ACTIVE,0,215,45,1,46,1,33.09,11.75
A-S01,5,66,C,0.2,P4,ACTIVE,0,330,101,1,177,1,39.3,14.84
A-S01,5,67,B,0.746,P2,ACTIVE,0,209,24,1,35,1,29.98,37.13
A-S01,5,68,A,0.739,P2,ACTIVE,0,216,51,1,389,0,38.93,14.96
A-S01,5,69,A,0.308,P3,ACTIVE,0,41,89,1,56,1,32.45,6.74
A-S01,5,70,A,0.917,P1,TERMINATED,1,254,90,1,112,0,31.37,35.48
A-S01,5,71,A,0.161,P4,ACTIVE,0,47,35,1,117,0,35.55,40.43
A-S01,5,72,B,0.21,P4,ACTIVE,0,105,13,0,89,0,0.89,7.31
A-S01,5,73,B,0.297,P3,ACTIVE,0,383,94,0,242,1,47.19,49.96
A-S01,5,74,B,0.364,P3,ACTIVE,0,483,10,1,30,1,21.64,4.75
A-S01,5,75,B,0.45,P3,TERMINATED,1,720,77,0,46,0,9.37,30.28
A-S01,5,76,A,0.445,P3,TERMINATED,1,497,4,1,239,0,27.01,47.65
A-S01,5,77,B,0.443,P3,ACTIVE,0,741,59,1,42,1,31.04,35.34
A-S01,5,78,B,0.845,P1,TERMINATED,1,88,119,0,144,0,14.21,24.9
A-S01,5,79,A,0.431,P3,TERMINATED,1,5,91,1,48,0,49.91,18.13
A-S01,5,80,A,0.288,P3,ACTIVE,0,464,161,1,106,1,47.52,15.3
A-S01,6,1,A,0.351,P3,ACTIVE,0,95,89,0,212,1,12.37,30.64
A-S01,6,2,B,0.594,P2,ACTIVE,0,13,71,1,344,0,16.65,47.35
A-S01,6,3,A,0.552,P2,ACTIVE,0,302,18,1,133,1,26.02,41.84
A-S01,6,4,A,0.671,P2,ACTIVE,0,40,139,1,89,1,15.64,30.66
A-S01,6,5,B,0.794,P1,TERMINATED,1,386,96,1,102,1,0.02,27.31
A-S01,6,6,A,0.918,P1,ACTIVE,0,557,152,1,18,1,19.27,7.58
A-S01,6,7,B,0.314,P3,ACTIVE,0,312,126,1,253,0,33.22,18.15
A-S01,6,8,A,0.426,P3,ACTIVE,0,562,25,1,149,1,32.04,22.51
A-S01,6,9,B,0.449,P3,ACTIVE,0,79,107,1,472,1,37.2,16.97
A-S01,6,10,A,0.736,P2,ACTIVE,0,315,131,1,202,1,26.41,11.5
A-S01,6,11,C,0.611,P2,ACTIVE,0,842,19,1,88,0,18.39,10.03
A-S01,6,12,C,0.627,P2,ACTIVE,0,59,77,1,26,1,38.77,4.64
A-S01,6,13,B,0.368,P3,ACTIVE,0,157,75,1,29,1,18.46,29.89
A-S01,6,14,B,0.27,P3,ACTIVE,0,140,44,1,129,0,45,17.51
A-S01,6,15,A,0.619,P2,ACTIVE,0,273,51,1,264,0,35.71,35.58
A-S01,6,16,B,0.449,P3,TERMINATED,1,16,67,1,254,1,14,35.33
A-S01,6,17,A,0.626,P2,TERMINATED,1,58,95,1,116,1,37.86,49.89
A-S01,6,18,A,0.609,P2,ACTIVE,0,38,28,1,282,1,21.76,34.54
A-S01,6,19,B,0.479,P3,ACTIVE,0,162,7,1,217,1,14.73,1.89
A-S01,6,20,C,0.474,P3,ACTIVE,0,643,12,1,29,1,42.67,46.72
A-S01,6,21,B,0.644,P2,ACTIVE,0,1,23,1,59,1,32.35,48.46
A-S01,6,22,C,0.921,P1,ACTIVE,0,6,2,1,404,1,34.18,43.55
A-S01,6,23,C,0.774,P1,ACTIVE,0,221,109,1,388,1,6.17,8.41
A-S01,6,24,B,0.345,P3,ACTIVE,0,1,36,0,81,1,37.56,5.35
A-S01,6,25,A,0.845,P1,ACTIVE,0,31,53,1,65,1,9.34,18.51
A-S01,6,26,A,0.102,P4,ACTIVE,0,169,15,1,441,1,46.58,41.61
A-S01,6,27,C,0.447,P3,ACTIVE,0,29,42,1,130,1,4.89,6.48
A-S01,6,28,A,0.507,P2,TERMINATED,1,87,70,1,127,1,39.94,42.1
A-S01,6,29,B,0.879,P1,TERMINATED,1,538,105,1,137,0,32.07,12.28
A-S01,6,30,C,0.214,P4,TERMINATED,1,153,26,1,269,1,26.41,28.74
A-S01,6,31,B,0.15,P4,ACTIVE,0,270,31,1,18,0,36.06,0.18
A-S01,6,32,B,0.759,P1,ACTIVE,0,35,95,1,314,1,17.62,22.95
A-S01,6,33,B,0.42,P3,ACTIVE,0,559,20,1,49,0,12.64,3.65
A-S01,6,34,B,0.54,P2,TERMINATED,1,261,112,1,85,1,33.22,40.01
A-S01,6,35,C,0.607,P2,ACTIVE,0,358,37,1,72,1,40.66,44.6
A-S01,6,36,A,0.189,P4,ACTIVE,0,214,18,1,230,1,45.05,31.12
A-S01,6,37,B,0.417,P3,ACTIVE,0,88,55,0,392,1,7.33,0.84
A-S01,6,38,A,0.946,P1,ACTIVE,0,60,199,0,26,1,41.97,43.1
A-S01,6,39,A,0.762,P1,ACTIVE,0,218,76,1,152,0,29.44,20.72
A-S01,6,40,B,0.943,P1,ACTIVE,0,154,16,0,4,1,30.86,36.92
A-S01,6,41,C,0.793,P1,ACTIVE,0,938,25,1,255,1,46.44,19.77
A-S01,6,42,C,0.802,P1,TERMINATED,1,39,19,1,353,0,41.78,20.2
A-S01,6,43,A,0.677,P2,TERMINATED,1,250,3,1,63,1,7.43,8.17
A-S01,6,44,B,0.715,P2,ACTIVE,0,364,39,1,32,1,42.9,11.65
A-S01,6,45,B,0.751,P1,TERMINATED,1,417,94,1,234,0,41.9,41.04
A-S01,6,46,A,0.151,P4,ACTIVE,0,478,70,1,260,0,14.89,20.69
A-S01,6,47,B,0.419,P3,TERMINATED,1,677,29,1,35,0,47.47,13.92
A-S01,6,48,B,0.426,P3,TERMINATED,1,352,154,1,37,0,14.24,25.09
A-S01,6,49,B,0.433,P3,ACTIVE,0,252,105,0,48,1,4.72,30.38
A-S01,6,50,A,0.84,P1,ACTIVE,0,213,152,1,84,0,48.1,39.44
A-S01,6,51,B,0.941,P1,TERMINATED,1,233,52,0,183,1,47.3,23.36
A-S01,6,52,A,0.844,P1,ACTIVE,0,66,32,1,84,0,11.65,0.38
A-S01,6,53,B,0.45,P3,ACTIVE,0,22,236,1,232,0,8.06,18.52
A-S01,6,54,B,0.3,P3,ACTIVE,0,920,90,1,352,0,7.57,44.41
A-S01,6,55,C,0.661,P2,ACTIVE,0,97,23,1,65,1,1.85,17.54
A-S01,6,56,A,0.653,P2,TERMINATED,1,191,52,1,310,0,4.16,3.99
A-S01,6,57,A,0.586,P2,TERMINATED,1,47,44,1,677,0,44.15,15.52
A-S01,6,58,A,0.874,P1,TERMINATED,1,359,31,0,92,1,42.59,28.81
A-S01,6,59,C,0.705,P2,TERMINATED,1,302,21,1,71,1,24.25,16.71
A-S01,6,60,C,0.173,P4,ACTIVE,0,183,147,1,27,1,45.89,42.32
A-S01,6,61,B,0.513,P2,TERMINATED,1,196,247,1,47,0,13.72,27.35
A-S01,6,62,A,0.242,P4,TERMINATED,1,78,18,1,233,0,23.68,9.04
A-S01,6,63,C,0.903,P1,ACTIVE,0,508,63,1,209,1,30.92,17.09
A-S01,6,64,B,0.56,P2,TERMINATED,1,104,25,1,43,1,40.48,39.92
A-S01,6,65,C,0.429,P3,ACTIVE,0,313,135,1,52,0,26.87,2.56
A-S01,6,66,C,0.135,P4,ACTIVE,0,327,59,1,155,1,27.75,23.86
A-S01,6,67,B,0.542,P2,ACTIVE,0,37,12,1,202,1,9.87,20.38
A-S01,6,68,C,0.739,P2,ACTIVE,0,69,85,0,278,1,8.28,33.14
A-S01,6,69,A,0.878,P1,TERMINATED,1,362,44,1,253,1,39.36,48.61
A-S01,6,70,B,0.694,P2,TERMINATED,1,393,52,1,490,0,22.6,35.35
A-S01,6,71,B,0.541,P2,TERMINATED,1,484,59,0,139,0,34.6,30.17
A-S01,6,72,C,0.104,P4,TERMINATED,1,341,17,0,400,1,34.13,20.47
A-S01,6,73,B,0.292,P3,ACTIVE,0,69,51,1,340,1,4.96,22.49
A-S01,6,74,A,0.448,P3,ACTIVE,0,55,125,1,512,1,36.57,33.49
A-S01,6,75,B,0.18,P4,ACTIVE,0,155,134,1,71,1,12.25,28.85
A-S01,6,76,A,0.418,P3,TERMINATED,1,220,16,1,27,1,3.09,34.5
A-S01,6,77,B,0.232,P4,ACTIVE,0,93,3,1,25,1,2.82,17.27
A-S01,6,78,B,0.827,P1,ACTIVE,0,78,36,1,110,1,41.05,37.15
A-S01,6,79,C,0.91,P1,ACTIVE,0,115,23,1,584,1,37.57,31.34
A-S01,6,80,B,0.368,P3,ACTIVE,0,85,21,1,294,1,35,41.39
A-S01,7,1,B,0.238,P4,ACTIVE,0,545,66,1,133,1,48.85,39.05
A-S01,7,2,A,0.754,P1,TERMINATED,1,331,36,1,197,1,8.23,31.66
A-S01,7,3,B,0.387,P3,ACTIVE,0,369,2,1,180,1,35.84,18.91
A-S01,7,4,C,0.919,P1,ACTIVE,0,392,18,1,78,1,12.84,8.59
A-S01,7,5,C,0.111,P4,ACTIVE,0,230,105,1,318,1,16.48,46.04
A-S01,7,6,C,0.796,P1,ACTIVE,0,75,32,1,9,1,42.48,4.34
A-S01,7,7,A,0.154,P4,ACTIVE,0,79,101,1,369,0,0.69,35.22
A-S01,7,8,A,0.243,P4,ACTIVE,0,243,48,1,162,1,28.45,25.39
A-S01,7,9,B,0.869,P1,TERMINATED,1,55,74,1,542,1,24.82,11.84
A-S01,7,10,A,0.297,P3,ACTIVE,0,109,74,1,22,1,27.09,39.6
A-S01,7,11,A,0.222,P4,TERMINATED,1,244,36,1,45,0,44.62,18.64
A-S01,7,12,B,0.295,P3,ACTIVE,0,458,42,1,352,1,21.33,30.69
A-S01,7,13,A,0.26,P3,ACTIVE,0,230,25,1,340,1,49.45,36.96
A-S01,7,14,B,0.856,P1,TERMINATED,1,261,51,1,45,1,7.34,17.94
A-S01,7,15,B,0.102,P4,ACTIVE,0,238,153,1,234,1,21.62,0.78
A-S01,7,16,C,0.733,P2,TERMINATED,1,197,20,0,285,0,46.27,15.45
A-S01,7,17,B,0.475,P3,ACTIVE,0,582,34,1,323,1,37.29,14.72
A-S01,7,18,A,0.601,P2,ACTIVE,0,74,14,1,143,1,25.03,11.48
A-S01,7,19,C,0.593,P2,ACTIVE,0,491,97,1,157,1,14.51,32.4
A-S01,7,20,A,0.755,P1,ACTIVE,0,826,4,1,185,1,35.66,40.35
A-S01,7,21,A,0.249,P4,ACTIVE,0,90,85,0,35,1,17.88,49.31
A-S01,7,22,A,0.375,P3,TERMINATED,1,172,23,1,184,1,10.75,26.28
A-S01,7,23,A,0.724,P2,ACTIVE,0,280,43,1,161,1,15.6,31.4
A-S01,7,24,B,0.123,P4,ACTIVE,0,87,51,1,195,0,13.72,33.77
A-S01,7,25,C,0.71,P2,TERMINATED,1,241,65,1,231,1,10.72,2.77
A-S01,7,26,A,0.552,P2,ACTIVE,0,196,26,1,37,0,3.09,41.55
A-S01,7,27,B,0.621,P2,ACTIVE,0,631,7,1,222,1,49.55,43.43
A-S01,7,28,B,0.772,P1,TERMINATED,1,334,16,1,132,1,21.67,45.52
A-S01,7,29,A,0.885,P1,ACTIVE,0,365,26,1,216,1,43.96,40.5
A-S01,7,30,A,0.296,P3,ACTIVE,0,213,117,1,11,1,48.51,6.43
A-S01,7,31,C,0.568,P2,TERMINATED,1,26,27,1,85,1,0.31,31.5
A-S01,7,32,C,0.295,P3,ACTIVE,0,354,11,1,350,0,25.17,27.59
A-S01,7,33,A,0.771,P1,TERMINATED,1,289,35,1,267,1,5.57,3.63
A-S01,7,34,A,0.894,P1,ACTIVE,0,260,27,1,143,1,14,31.68
A-S01,7,35,B,0.761,P1,ACTIVE,0,12,16,1,150,1,34.87,42.11
A-S01,7,36,C,0.299,P3,TERMINATED,1,202,60,1,146,1,26.54,4.87
A-S01,7,37,C,0.736,P2,ACTIVE,0,271,53,1,50,1,15.38,16.15
A-S01,7,38,B,0.481,P3,TERMINATED,1,184,17,0,41,1,22.48,27.85
A-S01,7,39,B,0.446,P3,ACTIVE,0,141,25,1,277,1,18.2,45.72
A-S01,7,40,A,0.932,P1,TERMINATED,1,438,19,1,154,1,6.42,26.95
A-S01,7,41,C,0.888,P1,ACTIVE,0,52,144,1,341,1,13.85,14.75
A-S01,7,42,C,0.683,P2,ACTIVE,0,535,62,1,87,1,20.16,45.36
A-S01,7,43,A,0.73,P2,ACTIVE,0,40,72,1,8,1,28.89,8.68
A-S01,7,44,B,0.505,P2,ACTIVE,0,82,22,1,181,1,44.74,23.87
A-S01,7,45,B,0.111,P4,TERMINATED,1,206,15,1,66,1,5.74,13.71
A-S01,7,46,B,0.583,P2,TERMINATED,1,419,33,0,215,1,34.59,35.85
A-S01,7,47,B,0.561,P2,ACTIVE,0,571,34,1,76,1,0.89,32.29
A-S01,7,48,B,0.199,P4,TERMINATED,1,362,49,0,155,1,28.39,16.48
A-S01,7,49,B,0.452,P3,ACTIVE,0,113,90,1,148,0,7.28,28.86
A-S01,7,50,A,0.205,P4,ACTIVE,0,1066,32,1,397,1,15.54,43.67
A-S01,7,51,B,0.436,P3,TERMINATED,1,183,83,1,143,1,42.19,7.55
A-S01,7,52,A,0.545,P2,ACTIVE,0,404,27,1,179,0,2.3,21.06
A-S01,7,53,A,0.431,P3,ACTIVE,0,77,30,1,11,1,15.05,26.03
A-S01,7,54,A,0.601,P2,TERMINATED,1,42,82,1,192,0,18.63,10.86
A-S01,7,55,A,0.129,P4,ACTIVE,0,72,104,1,90,1,42.79,10.22
A-S01,7,56,A,0.578,P2,ACTIVE,0,587,12,1,267,0,8.09,29.75
A-S01,7,57,A,0.624,P2,ACTIVE,0,333,47,1,86,1,19.75,37.62
A-S01,7,58,B,0.368,P3,ACTIVE,0,88,94,1,31,1,1.83,29.63
A-S01,7,59,B,0.491,P3,ACTIVE,0,188,41,1,224,1,26,46.88
A-S01,7,60,C,0.287,P3,ACTIVE,0,317,48,1,289,1,2.06,44.04
A-S01,7,61,B,0.376,P3,ACTIVE,0,357,53,1,301,1,43.51,6.44
A-S01,7,62,C,0.652,P2,TERMINATED,1,382,61,0,13,1,8.89,44.15
A-S01,7,63,B,0.335,P3,ACTIVE,0,766,85,1,126,1,40.93,34.57
A-S01,7,64,C,0.431,P3,ACTIVE,0,313,33,1,29,0,21.33,17.91
A-S01,7,65,A,0.282,P3,ACTIVE,0,311,38,1,317,1,13.8,2.72
A-S01,7,66,B,0.934,P1,TERMINATED,1,427,61,1,40,0,6.34,29.37
A-S01,7,67,C,0.189,P4,ACTIVE,0,398,124,1,273,1,32.49,4.13
A-S01,7,68,B,0.824,P1,TERMINATED,1,245,11,1,94,1,38.68,14.12
A-S01,7,69,A,0.328,P3,ACTIVE,0,127,35,0,573,1,8.51,39.92
A-S01,7,70,A,0.302,P3,ACTIVE,0,138,60,1,175,1,43.91,39.59
A-S01,7,71,A,0.94,P1,TERMINATED,1,313,28,1,107,0,28.4,32.26
A-S01,7,72,B,0.108,P4,ACTIVE,0,104,112,1,34,1,16.63,31.8
A-S01,7,73,A,0.793,P1,ACTIVE,0,415,64,1,243,0,16.74,0.84
A-S01,7,74,A,0.577,P2,ACTIVE,0,516,13,1,145,1,31.88,8.65
A-S01,7,75,A,0.743,P2,TERMINATED,1,219,212,1,111,0,24.83,0.02
A-S01,7,76,B,0.648,P2,TERMINATED,1,342,91,0,220,1,32.67,1
A-S01,7,77,B,0.91,P1,ACTIVE,0,44,127,1,41,1,42.18,34.11
A-S01,7,78,A,0.909,P1,ACTIVE,0,181,141,1,67,1,8.91,30.98
A-S01,7,79,A,0.884,P1,ACTIVE,0,377,46,1,97,1,23.73,44.76
A-S01,7,80,B,0.203,P4,ACTIVE,0,347,40,1,95,1,9.74,23.2
A-S01,8,1,A,0.418,P3,ACTIVE,0,293,43,1,258,1,47.69,16.67
A-S01,8,2,A,0.505,P2,TERMINATED,1,67,149,0,194,0,9.46,42.39
A-S01,8,3,B,0.543,P2,TERMINATED,1,61,74,0,312,0,14.72,41.4
A-S01,8,4,A,0.14,P4,ACTIVE,0,1257,105,1,30,1,28.88,34.09
A-S01,8,5,A,0.192,P4,ACTIVE,0,30,126,1,53,1,28.95,7.16
A-S01,8,6,A,0.435,P3,ACTIVE,0,422,44,1,508,1,5.05,35.62
A-S01,8,7,B,0.59,P2,TERMINATED,1,93,52,0,134,1,49.05,7.11
A-S01,8,8,C,0.147,P4,ACTIVE,0,154,60,1,213,1,27.43,14.01
A-S01,8,9,B,0.315,P3,ACTIVE,0,296,64,1,420,1,3.78,18.91
A-S01,8,10,C,0.421,P3,ACTIVE,0,536,5,1,147,1,16.05,0.97
A-S01,8,11,B,0.95,P1,ACTIVE,0,38,16,1,409,1,37.17,39.74
A-S01,8,12,C,0.362,P3,ACTIVE,0,2,43,1,247,1,33.34,35.67
A-S01,8,13,B,0.355,P3,TERMINATED,1,317,41,1,205,1,49.78,15.85
A-S01,8,14,A,0.331,P3,ACTIVE,0,259,82,1,87,1,4.49,28.28
A-S01,8,15,C,0.287,P3,ACTIVE,0,45,221,1,303,1,32.23,42.36
A-S01,8,16,A,0.177,P4,ACTIVE,0,229,20,1,21,1,9.43,29.46
A-S01,8,17,A,0.668,P2,ACTIVE,0,10,93,0,16,1,32.47,25.02
A-S01,8,18,C,0.335,P3,ACTIVE,0,157,47,1,38,1,14.17,30.95
A-S01,8,19,C,0.778,P1,ACTIVE,0,760,44,1,159,1,27.52,49.05
A-S01,8,20,A,0.726,P2,TERMINATED,1,127,22,1,195,1,4.85,22.03
A-S01,8,21,B,0.677,P2,ACTIVE,0,100,45,1,307,1,1.22,42.2
A-S01,8,22,A,0.372,P3,TERMINATED,1,506,10,1,640,0,13.39,25.88
A-S01,8,23,C,0.755,P1,ACTIVE,0,223,97,1,44,1,16.71,38.6
A-S01,8,24,A,0.598,P2,ACTIVE,0,86,14,1,242,1,47.99,47.12
A-S01,8,25,A,0.414,P3,ACTIVE,0,702,140,1,308,1,49.05,47.61
A-S01,8,26,A,0.394,P3,ACTIVE,0,74,32,0,704,1,4.83,42.49
A-S01,8,27,C,0.645,P2,ACTIVE,0,250,31,1,337,0,47.82,33.97
A-S01,8,28,A,0.454,P3,TERMINATED,1,314,155,1,66,1,39.91,4.67
A-S01,8,29,C,0.526,P2,ACTIVE,0,273,63,0,87,1,4.94,30.37
A-S01,8,30,B,0.234,P4,ACTIVE,0,9,60,1,44,1,45.67,17.45
A-S01,8,31,A,0.558,P2,ACTIVE,0,99,44,1,197,1,6.56,25.65
A-S01,8,32,C,0.668,P2,ACTIVE,0,51,158,1,169,1,31.05,43.16
A-S01,8,33,C,0.423,P3,TERMINATED,1,255,97,1,235,1,37.01,10.02
A-S01,8,34,A,0.543,P2,ACTIVE,0,73,38,1,194,1,45.78,5.17
A-S01,8,35,B,0.442,P3,ACTIVE,0,201,88,1,132,1,41.73,30.65
A-S01,8,36,A,0.55,P2,TERMINATED,1,43,58,1,64,1,43.32,8.67
A-S01,8,37,C,0.591,P2,ACTIVE,0,23,157,1,106,1,19.16,12.24
A-S01,8,38,B,0.167,P4,ACTIVE,0,119,5,1,219,1,1.76,22.32
A-S01,8,39,A,0.812,P1,TERMINATED,1,664,63,1,34,1,18.4,33.09
A-S01,8,40,A,0.546,P2,ACTIVE,0,505,0,1,284,1,5.5,23.17
A-S01,8,41,B,0.436,P3,ACTIVE,0,31,16,1,238,0,12.35,27.65
A-S01,8,42,C,0.682,P2,TERMINATED,1,6,16,1,57,1,30.66,34.75
A-S01,8,43,B,0.591,P2,ACTIVE,0,497,77,1,32,0,5.75,32.23
A-S01,8,44,A,0.138,P4,ACTIVE,0,369,23,1,158,1,2.54,0.12
A-S01,8,45,C,0.282,P3,TERMINATED,1,198,134,1,296,0,24.64,47.57
A-S01,8,46,C,0.743,P2,TERMINATED,1,207,33,1,50,0,39.57,26.94
A-S01,8,47,B,0.478,P3,ACTIVE,0,21,214,1,143,1,49.05,41.6
A-S01,8,48,A,0.857,P1,ACTIVE,0,14,61,1,185,1,43.99,19.45
A-S01,8,49,A,0.668,P2,ACTIVE,0,238,56,1,190,1,13.89,23.63
A-S01,8,50,B,0.535,P2,ACTIVE,0,394,45,1,194,1,22.57,47.8
A-S01,8,51,A,0.714,P2,TERMINATED,1,83,87,1,44,0,4.85,22.6
A-S01,8,52,A,0.189,P4,ACTIVE,0,1243,112,1,404,1,18.24,31.41
A-S01,8,53,B,0.146,P4,ACTIVE,0,689,9,1,229,1,31.68,44.75
A-S01,8,54,B,0.942,P1,TERMINATED,1,679,28,1,225,0,47.48,18.87
A-S01,8,55,C,0.9,P1,ACTIVE,0,165,117,1,261,1,4.07,39.57
A-S01,8,56,C,0.498,P3,ACTIVE,0,93,56,0,391,1,45.51,48.46
A-S01,8,57,A,0.403,P3,ACTIVE,0,922,23,1,111,1,11.95,3.9
